season,player_name,team,rz_targets,rz_receptions,rz_catch_rate,rz_rec_yards,rz_rec_tds,rz_target_share,rz10_targets,rz10_receptions,rz10_catch_rate,rz10_rec_yards,rz10_rec_tds,rz10_target_share
2016,martellus bennett,NWE,10,8,80.0,68,5,13.9,6,4,66.67,19,4,15.8
2016,travaris cadet,NOR,10,6,60.0,36,4,9.7,8,4,50.0,18,3,13.3
2016,justin hardy,ATL,10,5,50.0,22,4,10.8,9,4,44.44,22,4,18.0
2016,chris hogan,NWE,10,7,70.0,40,1,13.9,6,3,50.0,8,0,15.8
2016,adam humphries,TAM,10,5,50.0,35,1,14.9,2,1,50.0,7,1,7.4
2016,mark ingram,NOR,10,10,100.0,30,3,9.7,5,5,100.0,16,3,8.3
2016,donte moncrief,IND,10,8,80.0,32,6,14.7,6,6,100.0,23,6,15.0
2016,ty montgomery,GNB,10,5,50.0,34,0,9.8,4,1,25.0,0,0,8.2
2016,jj nelson,ARI,10,7,70.0,53,4,12.8,4,4,100.0,27,4,10.3
2016,adam thielen,MIN,10,8,80.0,51,3,13.5,5,3,60.0,18,2,15.6
2016,dwayne allen,IND,9,6,66.67,57,4,13.2,5,3,60.0,11,2,12.5
2016,tavon austin,LAR,9,4,44.44,17,1,17.6,3,2,66.67,8,1,13.0
2016,tyler boyd,CIN,9,5,55.56,46,1,14.3,2,1,50.0,1,1,6.7
2016,brandon coleman,NOR,9,8,88.89,60,2,8.7,6,6,100.0,40,2,10.0
2016,jared cook,GNB,9,5,55.56,31,1,8.8,2,1,50.0,6,1,4.1
2016,tyler eifert,CIN,9,5,55.56,50,5,14.3,6,2,33.33,8,2,20.0
2016,will fuller,HOU,9,4,44.44,44,2,13.4,5,1,20.0,5,1,14.3
2016,aj green,CIN,9,7,77.78,56,2,14.3,4,2,50.0,7,1,13.3
2016,todd gurley,LAR,9,6,66.67,46,0,17.6,0,0,,0,0,0.0
2016,deandre hopkins,HOU,9,3,33.33,22,1,13.4,6,1,16.67,1,1,17.1
2016,julio jones,ATL,9,4,44.44,22,2,9.7,6,3,50.0,11,2,12.0
2016,jarvis landry,MIA,9,7,77.78,48,2,18.0,4,4,100.0,34,2,18.2
2016,jeremy maclin,KAN,9,4,44.44,38,2,11.7,1,0,0.0,0,0,3.0
2016,braxton miller,HOU,9,3,33.33,15,1,13.4,4,1,25.0,0,0,11.4
2016,clive walford,OAK,9,2,22.22,17,2,10.0,6,1,16.67,5,1,13.3
2016,mike wallace,BAL,9,5,55.56,39,2,12.5,4,2,50.0,13,1,14.3
2016,terrance west,BAL,9,6,66.67,13,1,12.5,3,1,33.33,3,1,10.7
2016,cole beasley,DAL,8,6,75.0,35,5,15.1,5,4,80.0,14,4,16.7
2016,le'veon bell,PIT,8,5,62.5,28,2,12.5,4,2,50.0,9,2,13.8
2016,melvin gordon,SDG,8,5,62.5,45,2,9.2,2,1,50.0,5,1,5.7
2016,andre holmes,OAK,8,4,50.0,18,3,8.9,6,3,50.0,10,3,13.3
2016,marqise lee,JAX,8,5,62.5,19,1,11.9,2,2,100.0,6,1,7.7
2016,zach miller,CHI,8,6,75.0,44,4,11.1,5,4,80.0,14,3,14.7
2016,devante parker,MIA,8,5,62.5,40,2,16.0,5,2,40.0,17,2,22.7
2016,cordarrelle patterson,MIN,8,4,50.0,43,2,10.8,3,1,33.33,9,1,9.4
2016,brian quick,LAR,8,3,37.5,15,1,15.7,4,2,50.0,5,1,17.4
2016,robert woods,BUF,8,5,62.5,39,1,16.3,2,1,50.0,5,1,10.0
2016,tj yeldon,JAX,8,6,75.0,29,1,11.9,2,1,50.0,0,0,7.7
2016,danny amendola,NWE,7,7,100.0,45,4,9.7,3,3,100.0,24,3,7.9
2016,travis benjamin,SDG,7,4,57.14,33,2,8.0,1,1,100.0,6,1,2.9
2016,corey brown,CAR,7,2,28.57,16,1,10.6,3,0,0.0,0,0,14.3
2016,trey burton,PHI,7,4,57.14,15,1,8.1,3,2,66.67,2,1,12.0
2016,phillip dorsett,IND,7,4,57.14,25,0,10.3,4,2,50.0,14,0,10.0
2016,jermaine gresham,ARI,7,3,42.86,24,1,9.0,3,1,33.33,1,1,7.7
2016,jordan howard,CHI,7,2,28.57,8,0,9.7,2,0,0.0,0,0,5.9
2016,dontrelle inman,SDG,7,3,42.86,38,1,8.0,2,0,0.0,0,0,5.7
2016,jeremy kerley,SFO,7,3,42.86,33,2,14.6,2,1,50.0,9,1,10.5
2016,dexter mccluster,SDG,7,4,57.14,16,0,8.0,1,1,100.0,6,0,2.9
2016,lesean mccoy,BUF,7,6,85.71,41,1,14.3,3,2,66.67,10,1,15.0
2016,russell shepard,TAM,7,3,42.86,44,2,10.4,3,1,33.33,6,0,11.1
2016,dion sims,MIA,7,5,71.43,31,4,14.0,5,3,60.0,9,3,22.7
2016,chris thompson,WAS,7,5,71.43,28,2,9.5,2,2,100.0,8,1,5.4
2016,julius thomas,JAX,7,4,57.14,28,3,10.4,4,3,75.0,24,3,15.4
2016,will tye,NYG,7,4,57.14,29,1,11.7,3,1,33.33,9,1,11.5
2016,darren waller,BAL,7,3,42.86,22,2,9.7,4,2,50.0,7,2,14.3
2016,james white,NWE,7,4,57.14,47,4,9.7,4,2,50.0,13,2,10.5
2016,damien williams,MIA,7,7,100.0,41,3,14.0,3,3,100.0,9,2,13.6
2016,albert wilson,KAN,7,3,42.86,9,1,9.1,4,2,50.0,6,1,12.1
2016,geronimo allison,GNB,6,2,33.33,14,2,5.9,3,2,66.67,14,2,6.1
2016,giovani bernard,CIN,6,5,83.33,26,0,9.5,2,1,50.0,3,0,6.7
2016,devontae booker,DEN,6,3,50.0,14,0,9.5,1,0,0.0,0,0,2.8
2016,john brown,ARI,6,2,33.33,24,1,7.7,3,0,0.0,0,0,7.7
2016,brice butler,DAL,6,1,16.67,4,1,11.3,6,1,16.67,4,1,20.0
2016,isaiah crowell,CLE,6,5,83.33,23,0,10.9,3,2,66.67,-6,0,15.0
2016,victor cruz,NYG,6,4,66.67,24,1,10.0,2,1,50.0,3,1,7.7
2016,vernon davis,WAS,6,3,50.0,17,1,8.1,4,2,50.0,4,0,10.8
2016,eric ebron,DET,6,5,83.33,32,1,7.1,3,2,66.67,13,1,8.1
2016,taylor gabriel,ATL,6,6,100.0,42,1,6.5,2,2,100.0,13,1,4.0
2016,frank gore,IND,6,5,83.33,47,4,8.8,4,3,75.0,11,2,10.0
2016,ryan griffin,HOU,6,4,66.67,24,2,9.0,3,2,66.67,7,2,8.6
2016,tim hightower,NOR,6,3,50.0,7,0,5.8,4,1,25.0,0,0,6.7
2016,justin hunter,BUF,6,3,50.0,25,3,12.2,5,2,40.0,9,2,25.0
2016,carlos hyde,SFO,6,5,83.33,45,3,12.5,2,2,100.0,9,1,10.5
2016,duke johnson,CLE,6,2,33.33,8,0,10.9,3,0,0.0,0,0,15.0
2016,kyle juszczyk,BAL,6,4,66.67,20,0,8.3,3,2,66.67,8,0,10.7
2016,lance kendricks,LAR,6,3,50.0,30,2,11.8,4,1,25.0,0,0,17.4
2016,john kuhn,NOR,6,5,83.33,17,1,5.8,2,2,100.0,7,1,3.3
2016,vance mcdonald,SFO,6,4,66.67,38,2,12.5,2,1,50.0,8,1,10.5
2016,lamar miller,HOU,6,5,83.33,39,1,9.0,2,2,100.0,13,1,5.7
2016,richard rodgers,GNB,6,3,50.0,23,2,5.9,3,1,33.33,2,1,6.1
2016,eli rogers,PIT,6,4,66.67,20,2,9.4,3,2,66.67,6,2,10.3
2016,eddie royal,CHI,6,4,66.67,30,2,8.3,2,1,50.0,4,1,5.9
2016,kenny stills,MIA,6,4,66.67,22,1,12.0,2,2,100.0,13,1,9.1
2016,jordan taylor,DEN,6,4,66.67,25,2,9.5,3,2,66.67,4,1,8.3
2016,deonte thompson,CHI,6,3,50.0,17,2,8.3,5,2,40.0,9,2,14.7
2016,charcandrick west,KAN,6,4,66.67,20,2,7.8,3,2,66.67,6,2,9.1
2016,jay ajayi,MIA,5,3,60.0,12,0,10.0,1,0,0.0,0,0,4.5
2016,gary barnidge,CLE,5,3,60.0,29,2,9.1,2,1,50.0,4,1,10.0
2016,daniel brown,CHI,5,3,60.0,22,1,6.9,4,2,50.0,14,1,11.8
2016,garrett celek,SFO,5,3,60.0,29,3,10.4,2,2,100.0,13,2,10.5
2016,sammie coates,PIT,5,3,60.0,10,1,7.8,2,1,50.0,5,1,6.9
2016,rob gronkowski,NWE,5,2,40.0,2,1,6.9,4,2,50.0,2,1,10.5
2016,austin hooper,ATL,5,3,60.0,14,2,5.4,3,2,66.67,11,2,6.0
2016,tyler lockett,SEA,5,3,60.0,16,0,7.1,2,1,50.0,7,0,6.5
2016,jalin marshall,NYJ,5,3,60.0,27,2,7.1,2,1,50.0,6,1,6.9
2016,jerick mckinnon,MIN,5,5,100.0,37,2,6.8,2,2,100.0,8,1,6.3
2016,latavius murray,OAK,5,3,60.0,0,0,5.6,2,1,50.0,-1,0,4.4
2016,brandon myers,TAM,5,2,40.0,11,1,7.5,1,1,100.0,4,1,3.7
2016,jalen richard,OAK,5,4,80.0,30,2,5.6,1,1,100.0,4,1,2.2
2016,chester rogers,IND,5,4,80.0,15,0,7.4,4,3,75.0,12,0,10.0
2016,torrey smith,SFO,5,1,20.0,1,1,10.4,4,1,25.0,1,1,21.1
2016,robert turbin,IND,5,2,40.0,4,1,7.4,3,2,66.67,4,1,7.5
2016,cj uzomah,CIN,5,2,40.0,7,1,7.9,4,2,50.0,7,1,13.3
2016,kevin white,CHI,5,1,20.0,5,0,6.9,1,0,0.0,0,0,2.9
2016,kamar aiken,BAL,4,3,75.0,30,1,5.6,2,1,50.0,5,1,7.1
2016,robby anderson,NYJ,4,3,75.0,14,0,5.7,0,0,,0,0,0.0
2016,eric decker,NYJ,4,2,50.0,20,2,5.7,3,1,33.33,5,1,10.3
2016,shaun draughn,SFO,4,4,100.0,39,2,8.3,1,1,100.0,2,0,5.3
2016,rhett ellison,MIN,4,2,50.0,-2,0,5.4,2,2,100.0,-2,0,6.3
2016,matt forte,NYJ,4,3,75.0,23,1,5.7,1,0,0.0,0,0,3.4
2016,marquise goodwin,BUF,4,3,75.0,21,1,8.2,2,1,50.0,6,1,10.0
2016,ryan grant,WAS,4,2,50.0,18,0,5.4,0,0,,0,0,0.0
2016,ladarius green,PIT,4,0,0.0,0,0,6.3,1,0,0.0,0,0,3.4
2016,virgil green,DEN,4,1,25.0,2,1,6.3,3,1,33.33,2,1,8.3
2016,cobi hamilton,PIT,4,1,25.0,6,0,6.3,1,0,0.0,0,0,3.4
2016,demetrius harris,KAN,4,1,25.0,12,0,5.2,2,0,0.0,0,0,6.1
2016,tyler higbee,LAR,4,1,25.0,2,1,7.8,2,1,50.0,2,1,8.7
2016,josh huff,PHI,4,4,100.0,18,1,4.7,1,1,100.0,1,1,4.0
2016,rashad jennings,NYG,4,3,75.0,16,1,6.7,0,0,,0,0,0.0
2016,marcedes lewis,JAX,4,3,75.0,11,1,6.0,3,2,66.67,7,1,11.5
2016,jordan norwood,DEN,4,2,50.0,9,0,6.3,4,2,50.0,9,0,11.1
2016,quinton patton,SFO,4,1,25.0,9,0,8.3,3,1,33.33,9,0,15.8
2016,breshad perriman,BAL,4,4,100.0,30,1,5.6,0,0,,0,0,0.0
2016,paul richardson,SEA,4,2,50.0,11,1,5.7,3,1,33.33,5,1,9.7
2016,mychal rivera,OAK,4,2,50.0,16,1,4.4,3,2,66.67,16,1,6.7
2016,tajae sharpe,TEN,4,2,50.0,6,0,6.1,2,1,50.0,3,0,6.7
2016,mike tolbert,CAR,4,2,50.0,-1,1,6.1,1,1,100.0,1,1,4.8
2016,sammy watkins,BUF,4,2,50.0,14,1,8.2,1,1,100.0,8,1,5.0
2016,terrance williams,DAL,4,3,75.0,17,2,7.5,4,3,75.0,17,2,13.3
2016,stephen anderson,HOU,3,2,66.67,12,1,4.5,2,1,50.0,7,1,5.7
2016,matt asiata,MIN,3,3,100.0,18,0,4.1,1,1,100.0,7,0,3.1
2016,peyton barber,TAM,3,3,100.0,19,0,4.5,1,1,100.0,4,0,3.7
2016,josh bellamy,CHI,3,2,66.67,15,1,4.2,2,1,50.0,10,1,5.9
2016,corey coleman,CLE,3,2,66.67,16,1,5.5,1,1,100.0,5,0,5.0
2016,ed dickson,CAR,3,1,33.33,1,1,4.5,2,1,50.0,1,1,9.5
2016,kenneth dixon,BAL,3,2,66.67,14,1,4.2,1,1,100.0,8,1,3.6
2016,josh doctson,WAS,3,0,0.0,0,0,4.1,2,0,0.0,0,0,5.4
2016,larry donnell,NYG,3,1,33.33,15,1,5.0,2,0,0.0,0,0,7.7
2016,harry douglas,TEN,3,0,0.0,0,0,4.5,1,0,0.0,0,0,3.3
2016,ezekiel elliott,DAL,3,3,100.0,12,0,5.7,2,2,100.0,2,0,6.7
2016,darren fells,ARI,3,1,33.33,7,0,3.8,2,0,0.0,0,0,5.1
2016,bennie fowler,DEN,3,1,33.33,5,1,4.8,1,1,100.0,5,1,2.8
2016,jonathan grimes,HOU,3,0,0.0,0,0,4.5,1,0,0.0,0,0,2.9
2016,derrick henry,TEN,3,2,66.67,18,0,4.5,0,0,,0,0,0.0
2016,rashard higgins,CLE,3,1,33.33,10,0,5.5,0,0,,0,0,0.0
2016,jeremy hill,CIN,3,3,100.0,19,0,4.8,0,0,,0,0,0.0
2016,josh hill,NOR,3,2,66.67,13,1,2.9,2,1,50.0,8,1,3.3
2016,vincent jackson,TAM,3,0,0.0,0,0,4.5,0,0,,0,0,0.0
2016,zach line,MIN,3,0,0.0,0,0,4.1,3,0,0.0,0,0,9.4
2016,ricardo louis,CLE,3,1,33.33,13,0,5.5,0,0,,0,0,0.0
2016,byron marshall,PHI,3,1,33.33,-1,0,3.5,1,0,0.0,0,0,4.0
2016,ryan mathews,PHI,3,3,100.0,4,1,3.5,2,2,100.0,4,1,8.0
2016,keith mumphery,HOU,3,2,66.67,12,0,4.5,2,1,50.0,4,0,5.7
2016,jamize olawale,OAK,3,3,100.0,33,0,3.3,1,1,100.0,8,0,2.2
2016,charone peake,NYJ,3,0,0.0,0,0,4.3,1,0,0.0,0,0,3.4
2016,aaron ripkowski,GNB,3,3,100.0,10,1,2.9,2,2,100.0,6,1,4.1
2016,andre roberts,DET,3,2,66.67,3,1,3.6,3,2,66.67,3,1,8.1
2016,aldrick robinson,ATL,3,2,66.67,9,1,3.2,1,1,100.0,5,1,2.0
2016,cj spiller,SEA,3,1,33.33,8,1,4.3,2,1,50.0,8,1,6.5
2016,jonathan stewart,CAR,3,1,33.33,8,0,4.5,1,0,0.0,0,0,4.8
2016,rod streater,SFO,3,3,100.0,22,2,6.3,2,2,100.0,15,2,10.5
2016,bryan walters,JAX,3,3,100.0,28,2,4.5,1,1,100.0,7,1,3.8
2016,spencer ware,KAN,3,2,66.67,5,1,3.9,2,2,100.0,5,1,6.1
2016,dwayne washington,DET,3,2,66.67,17,0,3.6,1,0,0.0,0,0,2.7
2016,luke willson,SEA,3,3,100.0,28,2,4.3,1,1,100.0,8,1,3.2
2016,kendall wright,TEN,3,1,33.33,6,1,4.5,2,1,50.0,6,1,6.7
2016,cj anderson,DEN,2,2,100.0,15,0,3.2,0,0,,0,0,0.0
2016,demarcus ayers,PIT,2,1,50.0,11,1,3.1,0,0,,0,0,0.0
2016,blake bell,SFO,2,1,50.0,4,0,4.2,0,0,,0,0,0.0
2016,brenton bersin,CAR,2,0,0.0,0,0,3.0,0,0,,0,0,0.0
2016,alfred blue,HOU,2,1,50.0,4,0,3.0,0,0,,0,0,0.0
2016,ben braunecker,CHI,2,1,50.0,8,0,2.8,1,1,100.0,8,0,2.9
2016,aaron burbridge,SFO,2,0,0.0,0,0,4.2,0,0,,0,0,0.0
2016,rex burkhead,CIN,2,0,0.0,0,0,3.2,1,0,0.0,0,0,3.3
2016,leonte carroo,MIA,2,2,100.0,27,1,4.0,0,0,,0,0,0.0
2016,brent celek,PHI,2,0,0.0,0,0,2.3,0,0,,0,0,0.0
2016,benny cunningham,LAR,2,0,0.0,0,0,3.9,1,0,0.0,0,0,4.3
2016,mike davis,SFO,2,1,50.0,9,0,4.2,0,0,,0,0,0.0
2016,trevor davis,GNB,2,2,100.0,18,1,2.0,1,1,100.0,9,1,2.0
2016,seth devalve,CLE,2,1,50.0,12,1,3.6,0,0,,0,0,0.0
2016,james develin,NWE,2,2,100.0,13,0,2.8,1,1,100.0,0,0,2.6
2016,lance dunbar,DAL,2,1,50.0,9,0,3.8,1,0,0.0,0,0,3.3
2016,anthony fasano,TEN,2,2,100.0,24,2,3.0,1,1,100.0,9,1,3.3
2016,crockett gillmore,BAL,2,1,50.0,7,1,2.8,1,1,100.0,7,1,3.6
2016,mike gillislee,BUF,2,1,50.0,18,1,4.1,1,0,0.0,0,0,5.0
2016,brittan golden,ARI,2,1,50.0,9,1,2.6,1,1,100.0,9,1,2.6
2016,marqueis gray,MIA,2,1,50.0,6,0,4.0,0,0,,0,0,0.0
2016,darrius heyward-bey,PIT,2,1,50.0,14,1,3.1,0,0,,0,0,0.0
2016,jeff janis,GNB,2,2,100.0,9,1,2.0,2,2,100.0,9,1,4.1
2016,andre johnson,TEN,2,2,100.0,14,2,3.0,2,2,100.0,14,2,6.7
2016,charles johnson,MIN,2,2,100.0,8,0,2.7,0,0,,0,0,0.0
2016,tj jones,DET,2,0,0.0,0,0,2.4,0,0,,0,0,0.0
2016,robert kelley,WAS,2,2,100.0,-1,1,2.7,2,2,100.0,-1,1,5.4
2016,ben koyack,JAX,2,2,100.0,17,1,3.0,0,0,,0,0,0.0
2016,dion lewis,NWE,2,1,50.0,0,0,2.8,1,1,100.0,0,0,2.6
2016,christine michael,SEA,2,2,100.0,11,1,2.9,2,2,100.0,11,1,6.5
2016,joshua perkins,ATL,2,1,50.0,8,0,2.2,1,0,0.0,0,0,2.0
2016,john phillips,2TM,2,1,50.0,1,1,,2,1,50.0,1,1,
2016,walt powell,BUF,2,2,100.0,6,0,4.1,1,1,100.0,5,0,5.0
2016,cj prosise,SEA,2,2,100.0,18,0,2.9,0,0,,0,0,0.0
2016,jacquizz rodgers,TAM,2,2,100.0,12,0,3.0,0,0,,0,0,0.0
2016,austin seferian-jenkins,NYJ,2,0,0.0,0,0,2.9,1,0,0.0,0,0,3.4
2016,cecil shorts,TAM,2,0,0.0,0,0,3.0,1,0,0.0,0,0,3.7
2016,james starks,GNB,2,2,100.0,9,1,2.0,0,0,,0,0,0.0
2016,ross travis,KAN,2,0,0.0,0,0,2.6,1,0,0.0,0,0,3.0
2016,shane vereen,NYG,2,2,100.0,12,0,3.3,0,0,,0,0,0.0
2016,joe webb,CAR,2,0,0.0,0,0,3.0,0,0,,0,0,0.0
2016,markus wheaton,PIT,2,1,50.0,6,0,3.1,0,0,,0,0,0.0
2016,deangelo williams,PIT,2,2,100.0,15,2,3.1,1,1,100.0,4,1,3.4
2016,nick williams,ATL,2,2,100.0,20,0,2.2,0,0,,0,0,0.0
2016,marquess wilson,CHI,2,1,50.0,8,1,2.8,1,1,100.0,8,1,2.9
2016,danny woodhead,SDG,2,1,50.0,4,1,2.3,2,1,50.0,4,1,5.7
2016,jarius wright,MIN,2,1,50.0,1,1,2.7,1,1,100.0,1,1,3.1
2016,ameer abdullah,DET,1,1,100.0,11,1,1.2,0,0,,0,0,0.0
2016,jerell adams,NYG,1,1,100.0,10,1,1.7,1,1,100.0,10,1,3.8
2016,javorius allen,BAL,1,1,100.0,7,0,1.4,0,0,,0,0,0.0
2016,matt barkley,CHI,1,1,100.0,2,1,1.4,1,1,100.0,2,1,2.9
2016,kenjon barner,PHI,1,1,100.0,5,0,1.2,0,0,,0,0,0.0
2016,arrelious benn,JAX,1,0,0.0,0,0,1.5,0,0,,0,0,0.0
2016,nick boyle,BAL,1,1,100.0,5,0,1.4,1,1,100.0,5,0,3.6
2016,isaiah burse,SDG,1,0,0.0,0,0,1.1,0,0,,0,0,0.0
2016,reggie bush,BUF,1,0,0.0,0,0,2.0,1,0,0.0,0,0,5.0
2016,jeremy butler,SDG,1,1,100.0,5,0,1.1,0,0,,0,0,0.0
2016,jordan cameron,MIA,1,1,100.0,12,1,2.0,0,0,,0,0,0.0
2016,ka'deem carey,CHI,1,1,100.0,3,0,1.4,0,0,,0,0,0.0
2016,jamaal charles,KAN,1,1,100.0,-2,0,1.3,1,1,100.0,-2,0,3.0
2016,alex collins,SEA,1,1,100.0,4,0,1.4,0,0,,0,0,0.0
2016,cody core,CIN,1,1,100.0,10,0,1.6,0,0,,0,0,0.0
2016,alan cross,TAM,1,1,100.0,3,1,1.5,1,1,100.0,3,1,3.7
2016,geremy davis,SDG,1,0,0.0,0,0,1.1,1,0,0.0,0,0,2.9
2016,knile davis,KAN,1,0,0.0,0,0,1.3,0,0,,0,0,0.0
2016,patrick dimarco,ATL,1,1,100.0,1,1,1.1,1,1,100.0,1,1,2.0
2016,kenyan drake,MIA,1,1,100.0,3,0,2.0,0,0,,0,0,0.0
2016,andre ellington,ARI,1,0,0.0,0,0,1.3,0,0,,0,0,0.0
2016,alex erickson,CIN,1,1,100.0,7,0,1.6,1,1,100.0,7,0,3.3
2016,tyler ervin,HOU,1,0,0.0,0,0,1.5,1,0,0.0,0,0,2.9
2016,gavin escobar,DAL,1,1,100.0,2,1,1.9,1,1,100.0,2,1,3.3
2016,george farmer,SEA,1,0,0.0,0,0,1.4,0,0,,0,0,0.0
2016,kenneth farrow,SDG,1,0,0.0,0,0,1.1,0,0,,0,0,0.0
2016,arian foster,MIA,1,0,0.0,0,0,2.0,1,0,0.0,0,0,4.5
2016,jalston fowler,TEN,1,1,100.0,14,0,1.5,0,0,,0,0,0.0
2016,ted ginn,CAR,1,1,100.0,13,0,1.5,0,0,,0,0,0.0
2016,corey grant,JAX,1,1,100.0,15,1,1.5,0,0,,0,0,0.0
2016,rashad greene,JAX,1,0,0.0,0,0,1.5,0,0,,0,0,0.0
2016,xavier grimble,PIT,1,0,0.0,0,0,1.6,1,0,0.0,0,0,3.4
2016,connor hamlett,CLE,1,1,100.0,17,1,1.8,0,0,,0,0,0.0
2016,je'ron hamm,SFO,1,0,0.0,0,0,2.1,0,0,,0,0,0.0
2016,dujuan harris,SFO,1,1,100.0,4,0,2.1,1,1,100.0,4,0,5.3
2016,dwayne harris,NYG,1,1,100.0,13,1,1.7,0,0,,0,0,0.0
2016,ronnie hillman,SDG,1,0,0.0,0,0,1.1,0,0,,0,0,0.0
2016,akeem hunt,HOU,1,1,100.0,4,0,1.5,0,0,,0,0,0.0
2016,david johnson,PIT,1,1,100.0,2,0,1.6,1,1,100.0,2,0,3.4
2016,dominique jones,MIA,1,1,100.0,1,1,2.0,1,1,100.0,1,1,4.5
2016,tavarres king,NYG,1,1,100.0,6,0,1.7,1,1,100.0,6,0,3.8
2016,tyler kroft,CIN,1,1,100.0,7,0,1.6,0,0,,0,0,0.0
2016,paul lasike,CHI,1,1,100.0,3,0,1.4,1,1,100.0,3,0,2.9
2016,cody latimer,DEN,1,0,0.0,0,0,1.6,1,0,0.0,0,0,2.8
2016,matt lengel,NWE,1,1,100.0,18,1,1.4,0,0,,0,0,0.0
2016,taylor lewan,TEN,1,1,100.0,10,1,1.5,1,1,100.0,10,1,3.3
2016,alex lewis,BAL,1,0,0.0,0,0,1.4,1,0,0.0,0,0,3.6
2016,roger lewis,NYG,1,0,0.0,0,0,1.7,1,0,0.0,0,0,3.8
2016,bradley marquez,LAR,1,0,0.0,0,0,2.0,0,0,,0,0,0.0
2016,doug martin,TAM,1,1,100.0,1,0,1.5,0,0,,0,0,0.0
2016,ifeanyi momah,ARI,1,0,0.0,0,0,1.3,0,0,,0,0,0.0
2016,nick o'leary,BUF,1,1,100.0,6,0,2.0,0,0,,0,0,0.0
2016,brock osweiler,HOU,1,1,100.0,-6,0,1.5,1,1,100.0,-6,0,2.9
2016,logan paulsen,CHI,1,0,0.0,0,0,1.4,0,0,,0,0,0.0
2016,donald penn,OAK,1,1,100.0,1,1,1.1,1,1,100.0,1,1,2.2
2016,dontari poe,KAN,1,1,100.0,2,0,1.3,1,1,100.0,2,0,3.0
2016,bobby rainey,NYG,1,0,0.0,0,0,1.7,0,0,,0,0,0.0
2016,thomas rawls,SEA,1,1,100.0,11,0,1.4,0,0,,0,0,0.0
2016,denard robinson,JAX,1,0,0.0,0,0,1.5,0,0,,0,0,0.0
2016,jeremy ross,ARI,1,1,100.0,4,1,1.3,1,1,100.0,4,1,2.6
2016,greg salas,BUF,1,0,0.0,0,0,2.0,0,0,,0,0,0.0
2016,anthony sherman,KAN,1,1,100.0,2,0,1.3,0,0,,0,0,0.0
2016,wendell smallwood,PHI,1,1,100.0,4,0,1.2,1,1,100.0,4,0,4.0
2016,devin smith,NYJ,1,0,0.0,0,0,1.4,0,0,,0,0,0.0
2016,jaelen strong,HOU,1,0,0.0,0,0,1.5,1,0,0.0,0,0,2.9
2016,erik swoope,IND,1,0,0.0,0,0,1.5,0,0,,0,0,0.0
2016,randall telfer,CLE,1,0,0.0,0,0,1.8,1,0,0.0,0,0,5.0
2016,mike thomas,LAR,1,0,0.0,0,0,2.0,0,0,,0,0,0.0
2016,dj tialavea,ATL,1,1,100.0,1,1,1.1,1,1,100.0,1,1,2.0
2016,levine toilolo,ATL,1,0,0.0,0,0,1.1,0,0,,0,0,0.0
2016,laquon treadwell,MIN,1,0,0.0,0,0,1.4,0,0,,0,0,0.0
2016,will tukuafu,SEA,1,0,0.0,0,0,1.4,1,0,0.0,0,0,3.2
2016,hakeem valles,ARI,1,0,0.0,0,0,1.3,1,0,0.0,0,0,2.6
2016,danny vitale,CLE,1,0,0.0,0,0,1.8,1,0,0.0,0,0,5.0
2016,terron ward,ATL,1,1,100.0,11,0,1.1,0,0,,0,0,0.0
2016,deandre washington,OAK,1,0,0.0,0,0,1.1,1,0,0.0,0,0,2.2
2016,griff whalen,SDG,1,0,0.0,0,0,1.1,1,0,0.0,0,0,2.9
2016,lucky whitehead,DAL,1,1,100.0,8,0,1.9,0,0,,0,0,0.0
2016,kerwynn williams,ARI,1,0,0.0,0,0,1.3,0,0,,0,0,0.0
2016,wendall williams,HOU,1,0,0.0,0,0,1.5,0,0,,0,0,0.0
2016,russell wilson,SEA,1,1,100.0,15,1,1.4,0,0,,0,0,0.0
2016,zach zenner,DET,1,1,100.0,5,0,1.2,0,0,,0,0,0.0
2017,jimmy graham,SEA,24,15,62.5,94,10,36.4,16,8,50.0,22,8,40.0
2017,davante adams,GNB,22,15,68.18,140,7,34.4,6,3,50.0,16,3,20.0
2017,keenan allen,LAC,21,9,42.86,47,4,31.3,15,7,46.67,27,4,34.1
2017,rob gronkowski,NWE,21,10,47.62,82,6,24.4,9,4,44.44,14,4,24.3
2017,jarvis landry,MIA,21,17,80.95,80,9,31.8,14,11,78.57,48,9,40.0
2017,antonio brown,PIT,20,11,55.0,68,6,24.4,10,7,70.0,44,6,23.8
2017,dez bryant,DAL,20,11,55.0,66,5,35.7,10,4,40.0,16,3,38.5
2017,travis kelce,KAN,20,9,45.0,92,5,27.8,3,3,100.0,21,3,13.6
2017,cooper kupp,LAR,20,12,60.0,107,5,26.3,7,4,57.14,22,2,20.0
2017,deandre hopkins,HOU,19,9,47.37,49,7,35.2,10,7,70.0,32,7,33.3
2017,nelson agholor,PHI,18,13,72.22,63,4,24.0,9,6,66.67,35,3,30.0
2017,mike evans,TAM,18,4,22.22,34,3,26.5,9,1,11.11,6,1,31.0
2017,larry fitzgerald,ARI,18,11,61.11,98,5,26.1,6,4,66.67,15,0,25.0
2017,julio jones,ATL,18,5,27.78,33,1,26.9,11,4,36.36,16,1,31.4
2017,zach ertz,PHI,17,11,64.71,82,8,22.7,7,5,71.43,19,5,23.3
2017,aj green,CIN,16,7,43.75,72,6,32.0,8,4,50.0,33,4,32.0
