season,team_x,player_name,gsis_id,snaps,team_snaps,games_played,receptions,rec_yards,rec_tds,targets,air_yards,target_share,touch_perc,yards_after_catch,stand_fp,ppr_fp,half_ppr_fp,adot,team_y,rz_targets,rz_receptions,rz_catch_rate,rz_rec_yards,rz_rec_tds,rz_target_share,rz10_targets,rz10_receptions,rz10_catch_rate,rz10_rec_yards,rz10_rec_tds,rz10_target_share
2019,PIT,johnny holton,00-0032935,263,959.0,16.0,3.0,21.0,0.0,15.0,381.0,5.7,6.08,6.0,2.1,5.1,3.6,25.4,,,,,,,,,,,,,
2019,ARI,trent sherfield,00-0034487,258,1065.0,16.0,4.0,80.0,0.0,13.0,207.0,5.04,5.04,10.0,8.0,12.0,10.0,15.923076923076923,ARI,3.0,0.0,0.0,0.0,0.0,4.3,1.0,0.0,0.0,0.0,0.0,3.1
2019,CIN,pharoh cooper,00-0033111,239,855.0,13.0,25.0,243.0,1.0,33.0,336.0,13.81,14.23,70.0,30.3,55.3,42.8,10.181818181818182,ARI,4.0,1.0,25.0,5.0,1.0,5.8,2.0,1.0,50.0,5.0,1.0,6.3
2019,SEA,malik turner,00-0034867,231,996.0,15.0,15.0,245.0,1.0,22.0,308.0,9.52,9.52,101.0,30.5,45.5,38.0,14.0,SEA,2.0,1.0,50.0,6.0,0.0,2.5,0.0,0.0,,0.0,0.0,0.0
2019,TB,justin watson,00-0034386,231,1159.0,16.0,15.0,159.0,2.0,26.0,352.0,11.26,11.26,14.0,27.9,42.9,35.4,13.538461538461538,TAM,4.0,3.0,75.0,35.0,2.0,6.3,1.0,1.0,100.0,8.0,1.0,2.6
2019,MIA,isaiah ford,00-0033471,224,574.0,8.0,23.0,244.0,0.0,35.0,295.0,15.63,16.07,86.0,24.400000000000002,47.400000000000006,35.900000000000006,8.428571428571429,MIA,5.0,2.0,40.0,9.0,0.0,7.0,2.0,1.0,50.0,4.0,0.0,9.5
2019,NE,n'keal harry,00-0035624,222,497.0,7.0,12.0,105.0,2.0,24.0,291.0,10.81,13.06,45.0,22.5,34.5,28.5,12.125,NWE,6.0,3.0,50.0,29.0,2.0,7.1,4.0,2.0,50.0,17.0,2.0,9.8
2019,BUF,robert foster,00-0034510,219,893.0,13.0,3.0,64.0,0.0,18.0,451.0,8.22,9.13,32.0,6.4,9.4,7.9,25.055555555555557,BUF,1.0,0.0,0.0,0.0,0.0,2.1,0.0,0.0,,0.0,0.0,0.0
2019,MIA,jakeem grant,00-0032791,219,636.0,10.0,19.0,164.0,0.0,33.0,406.0,14.61,16.44,87.0,16.400000000000002,35.400000000000006,25.900000000000002,12.303030303030303,MIA,1.0,1.0,100.0,11.0,0.0,1.4,0.0,0.0,,0.0,0.0,0.0
2019,HOU,deandre carter,00-0031763,213,1095.0,16.0,11.0,162.0,0.0,14.0,175.0,6.57,6.57,61.0,16.2,27.2,21.7,12.5,HOU,2.0,2.0,100.0,12.0,0.0,3.2,1.0,1.0,100.0,6.0,0.0,4.2
2019,OAK,trevor davis,00-0032423,210,948.0,14.0,8.0,111.0,0.0,11.0,100.0,5.24,7.14,65.0,11.100000000000001,19.1,15.100000000000001,9.090909090909092,OAK,1.0,1.0,100.0,2.0,0.0,1.7,1.0,1.0,100.0,2.0,0.0,3.6
2019,SF,richie james,00-0034286,207,1086.0,16.0,6.0,165.0,1.0,10.0,119.0,4.83,5.8,103.0,22.5,28.5,25.5,11.9,,,,,,,,,,,,,
2019,CIN,damion willis,00-0035401,206,665.0,10.0,9.0,82.0,0.0,16.0,179.0,7.77,7.77,16.0,8.200000000000001,17.200000000000003,12.700000000000001,11.1875,,,,,,,,,,,,,
2019,CHI,cordarrelle patterson,00-0030578,203,1091.0,16.0,11.0,83.0,0.0,17.0,84.0,8.37,16.75,72.0,8.3,19.3,13.8,4.9411764705882355,CHI,5.0,3.0,60.0,6.0,0.0,7.6,4.0,2.0,50.0,1.0,0.0,12.1
2019,IND,parris campbell,00-0035639,200,482.0,7.0,18.0,127.0,1.0,24.0,188.0,12.0,14.0,106.0,18.700000000000003,36.7,27.700000000000003,7.833333333333333,IND,5.0,5.0,100.0,26.0,1.0,7.6,1.0,1.0,100.0,2.0,0.0,3.3
2019,ATL,justin hardy,00-0031570,199,1190.0,16.0,19.0,195.0,0.0,26.0,199.0,13.07,13.07,81.0,19.5,38.5,29.0,7.653846153846154,ATL,2.0,2.0,100.0,5.0,0.0,2.6,0.0,0.0,,0.0,0.0,0.0
2019,LAC,dontrelle inman,00-0028411,194,449.0,7.0,12.0,181.0,0.0,21.0,286.0,10.82,10.82,30.0,18.1,30.1,24.1,13.619047619047619,LAC,1.0,1.0,100.0,5.0,0.0,1.4,1.0,1.0,100.0,5.0,0.0,2.9
2019,LAC,travis benjamin,00-0029269,192,338.0,5.0,6.0,30.0,0.0,16.0,207.0,8.33,8.33,19.0,3.0,9.0,6.0,12.9375,LAC,2.0,1.0,50.0,0.0,0.0,2.7,1.0,1.0,100.0,0.0,0.0,2.9
2019,NO,austin carr,00-0033382,192,419.0,6.0,1.0,9.0,0.0,4.0,41.0,2.08,2.08,4.0,0.9,1.9,1.4,10.25,,,,,,,,,,,,,
2019,OAK,keelan doss,00-0035120,180,404.0,8.0,11.0,133.0,0.0,14.0,124.0,7.78,7.78,57.0,13.3,24.3,18.8,8.857142857142858,OAK,1.0,1.0,100.0,4.0,0.0,1.7,0.0,0.0,,0.0,0.0,0.0
2019,TB,scott miller,00-0035298,180,746.0,10.0,13.0,200.0,1.0,26.0,465.0,14.44,15.56,36.0,26.0,39.0,32.5,17.884615384615383,TAM,1.0,1.0,100.0,8.0,0.0,1.6,1.0,1.0,100.0,8.0,0.0,2.6
2019,BUF,duke williams,00-0032945,179,247.0,4.0,12.0,166.0,1.0,19.0,362.0,10.61,10.61,55.0,22.6,34.6,28.6,19.05263157894737,BUF,1.0,1.0,100.0,7.0,1.0,2.1,1.0,1.0,100.0,7.0,1.0,4.8
2019,CLE,rashard higgins,00-0032977,178,688.0,10.0,4.0,55.0,1.0,11.0,116.0,6.18,6.18,9.0,11.5,15.5,13.5,10.545454545454545,CLE,3.0,1.0,33.33,7.0,1.0,4.3,2.0,1.0,50.0,7.0,1.0,5.4
2019,MIN,laquon treadwell,00-0032951,176,855.0,13.0,9.0,184.0,1.0,16.0,190.0,9.09,9.09,57.0,24.400000000000002,33.400000000000006,28.900000000000002,11.875,,,,,,,,,,,,,
2019,ARI,andy isabella,00-0035527,167,1005.0,15.0,9.0,189.0,1.0,13.0,82.0,7.78,10.18,140.0,24.900000000000002,33.900000000000006,29.400000000000002,6.3076923076923075,ARI,1.0,0.0,0.0,0.0,0.0,1.4,1.0,0.0,0.0,0.0,0.0,3.1
2019,BAL,chris moore,00-0032398,161,1011.0,14.0,3.0,21.0,0.0,5.0,82.0,3.11,3.73,10.0,2.1,5.1,3.6,16.4,,,,,,,,,,,,,
2019,CLE,antonio callaway,00-0034772,157,261.0,4.0,8.0,89.0,0.0,15.0,153.0,9.55,9.55,44.0,8.9,16.9,12.9,10.2,CLE,5.0,2.0,40.0,17.0,0.0,7.2,1.0,0.0,0.0,0.0,0.0,2.7
2019,CAR,chris hogan,00-0028237,156,490.0,7.0,8.0,67.0,0.0,15.0,122.0,9.62,9.62,29.0,6.7,14.7,10.7,8.133333333333333,CAR,1.0,0.0,0.0,0.0,0.0,1.6,1.0,0.0,0.0,0.0,0.0,3.3
2019,PIT,tevin jones,00-0032728,150,329.0,5.0,4.0,61.0,0.0,10.0,124.0,6.67,6.67,11.0,6.1000000000000005,10.100000000000001,8.100000000000001,12.4,PIT,2.0,0.0,0.0,0.0,0.0,4.5,2.0,0.0,0.0,0.0,0.0,13.3
2019,KC,byron pringle,00-0034297,146,1062.0,16.0,12.0,170.0,1.0,16.0,178.0,10.96,10.96,63.0,23.0,35.0,29.0,11.125,KAN,2.0,2.0,100.0,17.0,0.0,3.2,0.0,0.0,,0.0,0.0,0.0
2019,OAK,marcell ateman,00-0034747,141,732.0,11.0,5.0,116.0,0.0,10.0,128.0,7.09,7.09,10.0,11.600000000000001,16.6,14.100000000000001,12.8,OAK,1.0,0.0,0.0,0.0,0.0,1.7,1.0,0.0,0.0,0.0,0.0,3.6
2019,SF,jordan matthews,00-0031299,140,215.0,3.0,4.0,33.0,0.0,12.0,175.0,8.57,8.57,7.0,3.3000000000000003,7.300000000000001,5.300000000000001,14.583333333333334,,,,,,,,,,,,,
2019,WAS,robert davis,00-0033530,138,415.0,6.0,2.0,17.0,0.0,5.0,36.0,3.62,3.62,2.0,1.7000000000000002,3.7,2.7,7.2,,,,,,,,,,,,,
2019,PIT,donte moncrief,00-0031339,137,548.0,8.0,4.0,18.0,0.0,15.0,202.0,10.95,10.95,3.0,1.8,5.8,3.8,13.466666666666667,PIT,2.0,0.0,0.0,0.0,0.0,4.5,1.0,0.0,0.0,0.0,0.0,6.7
2019,DAL,devin smith,00-0031934,136,268.0,4.0,5.0,113.0,1.0,9.0,179.0,6.62,6.62,32.0,17.3,22.3,19.8,19.88888888888889,DAL,2.0,0.0,0.0,0.0,0.0,3.4,2.0,0.0,0.0,0.0,0.0,10.0
2019,DET,marvin hall,00-0033094,131,633.0,9.0,7.0,261.0,1.0,11.0,304.0,8.4,9.16,36.0,32.1,39.1,35.6,27.636363636363637,,,,,,,,,,,,,
2019,CLE,khadarel hodge,00-0034854,130,1070.0,16.0,4.0,76.0,0.0,10.0,161.0,7.69,7.69,9.0,7.6000000000000005,11.600000000000001,9.600000000000001,16.1,CLE,1.0,0.0,0.0,0.0,0.0,1.4,1.0,0.0,0.0,0.0,0.0,2.7
2019,DET,chris lacy,00-0034593,123,321.0,7.0,3.0,60.0,0.0,10.0,134.0,8.13,8.13,9.0,6.0,9.0,7.5,13.4,DET,1.0,0.0,0.0,0.0,0.0,1.7,1.0,0.0,0.0,0.0,0.0,2.6
2019,CIN,stanley morgan,00-0035399,121,777.0,11.0,3.0,18.0,0.0,10.0,66.0,8.26,8.26,10.0,1.8,4.8,3.3,6.6,CIN,2.0,1.0,50.0,3.0,0.0,2.7,2.0,1.0,50.0,3.0,0.0,5.6
2019,JAX,marqise lee,00-0031431,114,416.0,6.0,3.0,18.0,0.0,4.0,18.0,3.51,4.39,5.0,1.8,4.8,3.3,4.5,,,,,,,,,,,,,
2019,BUF,andre roberts,00-0027691,109,888.0,13.0,3.0,20.0,0.0,7.0,109.0,6.42,7.34,5.0,2.0,5.0,3.5,15.571428571428571,,,,,,,,,,,,,
2019,CHI,riley ridley,00-0035590,108,360.0,5.0,6.0,69.0,0.0,7.0,62.0,6.48,6.48,15.0,6.9,12.9,9.9,8.857142857142858,,,,,,,,,,,,,
2019,DEN,fred brown,00-0033994,101,806.0,13.0,2.0,21.0,0.0,3.0,34.0,2.97,2.97,0.0,2.1,4.1,3.1,11.333333333333334,,,,,,,,,,,,,
2019,IND,ashton dulin,00-0035021,99,886.0,13.0,2.0,17.0,0.0,2.0,-6.0,2.02,2.02,23.0,1.7000000000000002,3.7,2.7,-3.0,,,,,,,,,,,,,
2019,OAK,ryan grant,00-0031068,90,123.0,2.0,4.0,14.0,0.0,9.0,35.0,10.0,10.0,5.0,1.4000000000000001,5.4,3.4000000000000004,3.888888888888889,OAK,2.0,1.0,50.0,2.0,0.0,3.3,1.0,0.0,0.0,0.0,0.0,3.6
2019,ATL,olamide zaccheaus,00-0035208,88,776.0,10.0,3.0,115.0,1.0,5.0,69.0,5.68,5.68,63.0,17.5,20.5,19.0,13.8,,,,,,,,,,,,,
2019,NYJ,braxton berrios,00-0034419,85,1035.0,16.0,6.0,115.0,0.0,13.0,107.0,15.29,15.29,87.0,11.5,17.5,14.5,8.23076923076923,,,,,,,,,,,,,
2019,LAC,geremy davis,00-0031953,83,450.0,7.0,3.0,38.0,0.0,3.0,36.0,3.61,3.61,2.0,3.8000000000000003,6.800000000000001,5.300000000000001,12.0,,,,,,,,,,,,,
2019,PIT,ryan switzer,00-0033562,81,572.0,9.0,8.0,27.0,0.0,11.0,17.0,13.58,13.58,17.0,2.7,10.7,6.7,1.5454545454545454,,,,,,,,,,,,,
2019,NE,gunner olszewski,00-0035645,79,595.0,8.0,2.0,34.0,0.0,4.0,24.0,5.06,5.06,16.0,3.4000000000000004,5.4,4.4,6.0,,,,,,,,,,,,,
2019,LAC,jason moore,00-0035432,77,662.0,10.0,2.0,43.0,0.0,5.0,119.0,6.49,6.49,6.0,4.3,6.3,5.3,23.8,,,,,,,,,,,,,
2019,NO,krishawn hogan,00-0033604,77,464.0,8.0,1.0,4.0,0.0,1.0,2.0,1.3,1.3,2.0,0.4,1.4,0.9,2.0,,,,,,,,,,,,,
2019,NYG,russell shepard,00-0030147,76,204.0,3.0,3.0,25.0,0.0,8.0,72.0,10.53,10.53,13.0,2.5,5.5,4.0,9.0,NYG,3.0,1.0,33.33,6.0,0.0,4.5,1.0,0.0,0.0,0.0,0.0,3.7
2019,HOU,steven mitchell,00-0034081,76,135.0,3.0,2.0,37.0,0.0,6.0,101.0,7.89,7.89,14.0,3.7,5.7,4.7,16.833333333333332,HOU,1.0,0.0,0.0,0.0,0.0,1.6,1.0,0.0,0.0,0.0,0.0,4.2
2019,DEN,diontae spencer,00-0031319,71,1025.0,16.0,6.0,31.0,0.0,8.0,49.0,11.27,15.49,33.0,3.1,9.1,6.1,6.125,,,,,,,,,,,,,
2019,NO,deonte harris,00-0035215,68,947.0,14.0,6.0,24.0,0.0,6.0,37.0,8.82,14.71,37.0,2.4000000000000004,8.4,5.4,6.166666666666667,,,,,,,,,,,,,
2019,CAR,brandon zylstra,00-0034052,68,555.0,8.0,8.0,106.0,0.0,12.0,160.0,17.65,17.65,10.0,10.600000000000001,18.6,14.600000000000001,13.333333333333334,CAR,1.0,1.0,100.0,3.0,0.0,1.6,0.0,0.0,,0.0,0.0,0.0
2019,PHI,desean jackson,00-0026189,67,245.0,3.0,9.0,159.0,2.0,10.0,147.0,14.93,14.93,15.0,27.9,36.9,32.4,14.7,,,,,,,,,,,,,
2019,MIN,alexander hollins,00-0035104,67,241.0,5.0,2.0,46.0,0.0,4.0,106.0,5.97,5.97,6.0,4.6000000000000005,6.6000000000000005,5.6000000000000005,26.5,MIN,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,,0.0,0.0,0.0
2019,NYJ,josh bellamy,00-0029319,67,434.0,7.0,2.0,20.0,0.0,3.0,23.0,4.48,4.48,10.0,2.0,4.0,3.0,7.666666666666667,,,,,,,,,,,,,
2019,NYJ,quincy enunwa,00-0031023,66,72.0,1.0,1.0,-4.0,0.0,3.0,35.0,4.55,4.55,8.0,-0.4,0.6,0.09999999999999998,11.666666666666666,,,,,,,,,,,,,
2019,NYG,cody core,00-0032795,65,1081.0,16.0,3.0,28.0,0.0,5.0,32.0,7.69,7.69,3.0,2.8000000000000003,5.800000000000001,4.300000000000001,6.4,,,,,,,,,,,,,
2019,CAR,deandrew white,00-0031511,60,723.0,10.0,4.0,51.0,0.0,9.0,133.0,15.0,15.0,28.0,5.1000000000000005,9.100000000000001,7.1000000000000005,14.777777777777779,CAR,1.0,0.0,0.0,0.0,0.0,1.6,1.0,0.0,0.0,0.0,0.0,3.3
2019,TB,ishmael hyman,00-0034922,59,148.0,2.0,2.0,34.0,0.0,4.0,58.0,6.78,6.78,1.0,3.4000000000000004,5.4,4.4,14.5,,,,,,,,,,,,,
2019,WAS,cam sims,00-0034104,57,441.0,7.0,2.0,27.0,0.0,3.0,35.0,5.26,5.26,8.0,2.7,4.7,3.7,11.666666666666666,,,,,,,,,,,,,
2019,OAK,jj nelson,00-0032112,54,117.0,2.0,4.0,36.0,1.0,5.0,26.0,9.26,9.26,15.0,9.6,13.6,11.6,5.2,,,,,,,,,,,,,
2019,GB,darrius shepherd,00-0035181,53,415.0,6.0,1.0,1.0,0.0,2.0,8.0,3.77,3.77,3.0,0.1,1.1,0.6,4.0,GNB,2.0,1.0,50.0,1.0,0.0,2.7,1.0,1.0,100.0,1.0,0.0,3.0
2019,TEN,darius jennings,00-0031972,52,523.0,8.0,2.0,17.0,0.0,5.0,80.0,9.62,9.62,14.0,1.7000000000000002,3.7,2.7,16.0,TEN,1.0,1.0,100.0,11.0,0.0,2.1,0.0,0.0,,0.0,0.0,0.0
2019,NYG,da'mari scott,00-0034256,52,331.0,5.0,2.0,22.0,0.0,3.0,19.0,5.77,7.69,14.0,2.2,4.2,3.2,6.333333333333333,,,,,,,,,,,,,
2019,NYG,tj jones,00-0031189,50,213.0,3.0,3.0,38.0,1.0,4.0,30.0,8.0,8.0,23.0,9.8,12.8,11.3,7.5,NYG,1.0,1.0,100.0,4.0,1.0,1.5,1.0,1.0,100.0,4.0,1.0,3.7
2019,MIN,chad beebe,00-0034309,44,181.0,3.0,2.0,70.0,0.0,2.0,4.0,4.55,4.55,66.0,7.0,9.0,8.0,2.0,,,,,,,,,,,,,
2019,OAK,rico gafford,00-0034660,43,274.0,4.0,2.0,66.0,1.0,2.0,49.0,4.65,4.65,17.0,12.600000000000001,14.600000000000001,13.600000000000001,24.5,,,,,,,,,,,,,
2019,JAX,cj board,00-0033367,38,275.0,4.0,2.0,31.0,0.0,4.0,31.0,10.53,10.53,6.0,3.1,5.1,4.1,7.75,,,,,,,,,,,,,
2019,IND,devin funchess,00-0032055,36,63.0,1.0,3.0,32.0,0.0,5.0,49.0,13.89,13.89,6.0,3.2,6.2,4.7,9.8,IND,1.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,,0.0,0.0,0.0
2019,LAR,mike thomas,00-0033114,34,1134.0,16.0,2.0,14.0,0.0,5.0,52.0,14.71,14.71,10.0,1.4000000000000001,3.4000000000000004,2.4000000000000004,10.4,,,,,,,,,,,,,
2019,ARI,michael crabtree,00-0026986,32,135.0,2.0,4.0,22.0,0.0,5.0,26.0,15.63,15.63,5.0,2.2,6.2,4.2,5.2,ARI,1.0,1.0,100.0,4.0,0.0,1.4,1.0,1.0,100.0,4.0,0.0,3.1
2019,NE,antonio brown,00-0027793,24,72.0,1.0,4.0,56.0,1.0,8.0,92.0,33.33,37.5,7.0,11.600000000000001,15.600000000000001,13.600000000000001,11.5,NWE,4.0,1.0,25.0,8.0,0.0,4.7,2.0,0.0,0.0,0.0,0.0,4.9
2019,DAL,ventell bryant,00-0035548,23,862.0,12.0,1.0,15.0,1.0,1.0,15.0,4.35,4.35,0.0,7.5,8.5,8.0,15.0,DAL,1.0,1.0,100.0,15.0,1.0,1.7,0.0,0.0,,0.0,0.0,0.0
2019,KC,de'anthony thomas,00-0031060,23,927.0,14.0,1.0,6.0,0.0,2.0,-1.0,8.7,17.39,3.0,0.6000000000000001,1.6,1.1,-0.5,,,,,,,,,,,,,
2019,BAL,jaleel scott,00-0034267,17,213.0,3.0,1.0,6.0,0.0,3.0,39.0,17.65,17.65,6.0,0.6000000000000001,1.6,1.1,13.0,BAL,1.0,0.0,0.0,0.0,0.0,1.6,1.0,0.0,0.0,0.0,0.0,3.3
2019,PHI,deontay burnett,00-0034653,15,74.0,1.0,2.0,48.0,0.0,4.0,93.0,26.67,26.67,6.0,4.800000000000001,6.800000000000001,5.800000000000001,23.25,,,,,,,,,,,,,
2019,NYJ,jeff smith,00-0035510,14,59.0,1.0,1.0,12.0,0.0,2.0,48.0,14.29,14.29,0.0,1.2000000000000002,2.2,1.7000000000000002,24.0,,,,,,,,,,,,,
2019,SEA,john ursua,00-0035597,11,221.0,3.0,1.0,11.0,0.0,1.0,11.0,9.09,9.09,0.0,1.1,2.1,1.6,11.0,SEA,1.0,1.0,100.0,11.0,0.0,1.2,0.0,0.0,,0.0,0.0,0.0
2019,JAX,michael walker,00-0035374,9,474.0,7.0,2.0,15.0,0.0,3.0,12.0,33.33,33.33,7.0,1.5,3.5,2.5,4.0,,,,,,,,,,,,,
2019,OAK,dwayne harris,00-0028114,7,179.0,3.0,1.0,7.0,0.0,1.0,0.0,14.29,14.29,7.0,0.7000000000000001,1.7000000000000002,1.2000000000000002,0.0,,,,,,,,,,,,,
2019,TB,cyril grayson,00-0033215,7,124.0,2.0,1.0,3.0,0.0,1.0,2.0,14.29,14.29,1.0,0.30000000000000004,1.3,0.8,2.0,,,,,,,,,,,,,
2019,TEN,cody hollister,00-0033386,6,303.0,5.0,2.0,13.0,0.0,2.0,10.0,33.33,33.33,3.0,1.3,3.3,2.3,5.0,,,,,,,,,,,,,
2019,TEN,rashard davis,00-0034034,1,62.0,1.0,1.0,16.0,0.0,1.0,16.0,100.0,100.0,0.0,1.6,2.6,2.1,16.0,,,,,,,,,,,,,
2020,BUF,stefon diggs,00-0031588,1136,1277.0,16.0,127.0,1535.0,8.0,166.0,2145.0,17.43,17.52,539.0,201.5,328.5,265.0,12.921686746987952,BUF,16.0,12.0,75.0,96.0,5.0,20.8,7.0,5.0,71.43,25.0,3.0,17.1
2020,LAR,robert woods,00-0030431,1124,1246.0,16.0,90.0,936.0,6.0,129.0,982.0,13.17,15.39,517.0,129.60000000000002,219.60000000000002,174.60000000000002,7.612403100775194,LAR,11.0,10.0,90.91,68.0,4.0,20.8,3.0,2.0,66.67,14.0,2.0,12.5
2020,TB,mike evans,00-0031408,1092,1352.0,16.0,70.0,1006.0,13.0,109.0,1743.0,12.0,12.0,298.0,178.60000000000002,248.60000000000002,213.60000000000002,15.990825688073395,TAM,18.0,11.0,61.11,56.0,9.0,23.1,14.0,9.0,64.29,39.0,9.0,28.6
2020,KC,tyreek hill,00-0033040,1085,1257.0,15.0,87.0,1276.0,15.0,135.0,2047.0,15.21,16.77,620.0,217.60000000000002,304.6,261.1,15.162962962962963,KAN,17.0,12.0,70.59,58.0,6.0,21.5,12.0,10.0,83.33,35.0,6.0,24.0
2020,ARI,deandre hopkins,00-0030564,1044,1131.0,16.0,115.0,1407.0,6.0,160.0,1417.0,15.33,15.42,534.0,176.70000000000002,291.70000000000005,234.20000000000002,8.85625,ARI,13.0,6.0,46.15,21.0,2.0,21.0,10.0,5.0,50.0,11.0,2.0,27.8
2020,SEA,dk metcalf,00-0035640,1043,1129.0,16.0,83.0,1303.0,10.0,129.0,1964.0,13.42,13.42,383.0,190.3,273.3,231.8,15.224806201550388,SEA,16.0,8.0,50.0,51.0,5.0,20.0,10.0,4.0,40.0,20.0,4.0,23.3
2020,WAS,terry mclaurin,00-0035659,1019,1091.0,15.0,87.0,1118.0,4.0,134.0,1371.0,13.84,14.03,487.0,135.8,222.8,179.3,10.23134328358209,WAS,12.0,5.0,41.67,26.0,1.0,22.6,4.0,2.0,50.0,6.0,1.0,20.0
2020,PIT,juju smith-schuster,00-0033857,1010,1188.0,16.0,97.0,831.0,9.0,128.0,896.0,14.55,14.55,450.0,137.10000000000002,234.10000000000002,185.60000000000002,7.0,PIT,17.0,14.0,82.35,97.0,6.0,22.4,8.0,7.0,87.5,31.0,6.0,21.6
2020,SEA,tyler lockett,00-0032211,1005,1129.0,16.0,100.0,1054.0,10.0,132.0,1369.0,13.53,13.53,332.0,165.4,265.4,215.4,10.371212121212121,SEA,16.0,12.0,75.0,63.0,8.0,20.0,9.0,8.0,88.89,26.0,7.0,20.9
2020,DAL,michael gallup,00-0034764,1003,1145.0,16.0,59.0,843.0,5.0,105.0,1237.0,10.57,10.57,252.0,114.30000000000001,173.3,143.8,11.780952380952382,DAL,12.0,7.0,58.33,37.0,3.0,15.6,5.0,2.0,40.0,10.0,2.0,15.6
2020,CHI,allen robinson,00-0031428,955,1121.0,16.0,102.0,1250.0,6.0,151.0,1503.0,16.54,16.65,332.0,161.0,263.0,212.0,9.95364238410596,CHI,18.0,7.0,38.89,58.0,4.0,21.2,9.0,4.0,44.44,15.0,3.0,20.5
2020,DAL,amari cooper,00-0031544,943,1145.0,16.0,92.0,1114.0,5.0,130.0,1145.0,13.79,14.42,413.0,141.4,233.4,187.4,8.807692307692308,DAL,14.0,4.0,28.57,19.0,3.0,18.2,10.0,3.0,30.0,8.0,2.0,31.3
2020,DET,marvin jones,00-0029293,942,1049.0,16.0,76.0,978.0,9.0,115.0,1461.0,12.21,12.21,196.0,151.8,227.8,189.8,12.704347826086957,DET,14.0,9.0,64.29,54.0,4.0,20.3,5.0,4.0,80.0,15.0,3.0,16.7
2020,MIN,adam thielen,00-0030035,926,1009.0,15.0,74.0,925.0,14.0,108.0,1239.0,11.66,11.99,243.0,176.5,250.5,213.5,11.472222222222221,MIN,19.0,16.0,84.21,115.0,13.0,33.9,13.0,11.0,84.62,46.0,10.0,37.1
2020,LAC,jalen guyton,00-0035414,919,1173.0,16.0,28.0,511.0,3.0,55.0,895.0,5.98,6.2,179.0,69.1,97.1,83.1,16.272727272727273,LAC,5.0,2.0,40.0,19.0,1.0,6.8,2.0,0.0,0.0,0.0,0.0,5.7
2020,TB,chris godwin,00-0033921,919,1074.0,12.0,65.0,840.0,7.0,84.0,1198.0,12.62,12.73,384.0,126.0,191.0,158.5,14.261904761904763,TAM,9.0,8.0,88.89,51.0,6.0,11.5,7.0,6.0,85.71,29.0,5.0,14.3
2020,BAL,marquise brown,00-0035662,916,1170.0,16.0,58.0,769.0,8.0,100.0,1554.0,12.66,12.99,328.0,124.9,182.9,153.9,15.54,BAL,10.0,7.0,70.0,44.0,5.0,17.9,6.0,4.0,66.67,20.0,4.0,18.2
2020,IND,zach pascal,00-0033251,908,1170.0,16.0,44.0,629.0,5.0,71.0,810.0,8.37,8.37,244.0,92.9,136.9,114.9,11.408450704225352,IND,13.0,6.0,46.15,44.0,4.0,18.3,6.0,3.0,50.0,10.0,2.0,25.0
2020,GB,davante adams,00-0031381,905,1061.0,14.0,115.0,1374.0,18.0,149.0,1445.0,19.23,19.23,669.0,245.4,360.4,302.9,9.697986577181208,GNB,28.0,23.0,82.14,135.0,14.0,37.3,20.0,17.0,85.0,81.0,13.0,44.4
2020,LAR,cooper kupp,00-0033908,905,1120.0,15.0,92.0,974.0,3.0,124.0,943.0,14.81,15.25,532.0,115.4,207.4,161.4,7.604838709677419,LAR,12.0,7.0,58.33,51.0,2.0,22.6,5.0,2.0,40.0,5.0,1.0,20.8
2020,NE,damiere byrd,00-0031868,901,1011.0,16.0,47.0,604.0,1.0,77.0,882.0,8.55,8.77,172.0,66.4,113.4,89.9,11.454545454545455,NWE,2.0,1.0,50.0,8.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,5.9
2020,LAR,josh reynolds,00-0033943,899,1246.0,16.0,52.0,618.0,2.0,81.0,933.0,9.45,9.57,248.0,73.80000000000001,125.80000000000001,99.80000000000001,11.518518518518519,LAR,5.0,3.0,60.0,28.0,1.0,9.4,3.0,1.0,33.33,4.0,1.0,12.5
2020,MIN,justin jefferson,00-0036322,886,1082.0,16.0,88.0,1400.0,7.0,125.0,1430.0,14.11,14.22,453.0,182.0,270.0,226.0,11.44,MIN,10.0,4.0,40.0,38.0,3.0,17.9,8.0,2.0,25.0,15.0,1.0,22.9
2020,NYG,darius slayton,00-0035535,877,1013.0,16.0,50.0,751.0,3.0,96.0,1303.0,11.06,11.29,159.0,93.10000000000001,143.10000000000002,118.10000000000001,13.572916666666666,NYG,10.0,4.0,40.0,26.0,1.0,15.9,6.0,1.0,16.67,7.0,1.0,26.1
2020,GB,marquez valdes-scantling,00-0034272,876,1186.0,16.0,33.0,690.0,6.0,63.0,1399.0,8.79,9.25,298.0,105.0,138.0,121.5,22.206349206349206,GNB,6.0,2.0,33.33,15.0,2.0,8.0,1.0,1.0,100.0,1.0,1.0,2.2
2020,LAC,keenan allen,00-0030279,874,1045.0,14.0,100.0,992.0,8.0,147.0,1052.0,16.7,16.82,437.0,147.2,247.2,197.2,7.156462585034014,LAC,16.0,12.0,75.0,112.0,7.0,21.9,6.0,4.0,66.67,20.0,3.0,17.1
